,Date,User,Tweet
2647,2015-05-02 08:00:11+00:00,ZARA,New | Seasonals. Online and in stores #zaraseasonals http://t.co/IBnEEkXQOY http://t.co/IFb28N1GO3
2648,2015-05-01 08:00:13+00:00,ZARA,New | Seasonals. Online and in stores #zaraseasonals http://t.co/IBnEEkXQOY http://t.co/QE0UVQawRj
2649,2015-05-01 07:00:10+00:00,ZARA,#zaradaily #weekend #trf #dresses Now available at http://t.co/QdCjIg7B2B http://t.co/N8gfZoumZQ
2650,2015-04-30 16:44:01+00:00,ZARA,New | Seasonals. Online and in stores #zaraseasonals http://t.co/IBnEEkGfXq http://t.co/pgeivESfSS
2651,2015-04-30 08:15:53+00:00,ZARA,#zaradaily #thursday #woman #shoes Now available at http://t.co/QdCjIfQ0b3 http://t.co/Uk3QIIPUCF
2652,2015-04-29 08:36:36+00:00,ZARA,#zaradaily #wednesday #trf #dresses Now available at http://t.co/QdCjIfQ0b3 http://t.co/t9zpjkbiZE
2653,2015-04-28 07:40:25+00:00,ZARA,#zaradaily #tuesday #woman #jackets #denim  Now available at http://t.co/QdCjIfQ0b3 http://t.co/bPjXIUl3MK
2654,2015-04-27 10:00:04+00:00,ZARA,New: Pictures by Armando Cabral #zarapictures http://t.co/527MKUX4Z8 http://t.co/Oi5LhldPhA
2655,2015-04-27 08:45:41+00:00,ZARA,#zaradaily #monday #woman #dresses Now available at http://t.co/QdCjIfQ0b3 http://t.co/batu2lSiz9
2656,2015-04-26 20:00:08+00:00,ZARA,New: Pictures by Armando Cabral #zarapictures http://t.co/527MKUX4Z8 http://t.co/FsNqR0yovD
2657,2015-04-25 20:00:19+00:00,ZARA,New: Pictures by Armando Cabral #zarapictures http://t.co/527MKUX4Z8 http://t.co/NeQA72gFQY
2658,2015-04-24 08:49:30+00:00,ZARA,#zaradaily #weekend #woman #accessories Now available at http://t.co/QdCjIfQ0b3 http://t.co/3t9t1JidNz
2659,2015-04-23 08:03:17+00:00,ZARA,#zaradaily #thursday #trf #tshirts Now available at http://t.co/QdCjIfQ0b3 http://t.co/ObPhXQyseA
2660,2015-04-22 18:00:36+00:00,ZARA,Kids Lookbook: Holidays #zaralookbook http://t.co/SUqFXQDdb6 http://t.co/f2cmtdLALy
2661,2015-04-22 13:43:03+00:00,ZARA,Kids Lookbook: Holidays #zaralookbook http://t.co/KtS0p9l7nj http://t.co/VunIw1lDvA
2662,2015-04-22 08:59:54+00:00,ZARA,#zaradaily #wednesday #woman #shoes Now available at http://t.co/QdCjIfQ0b3 http://t.co/hMSZqya9vW
2663,2015-04-21 18:00:33+00:00,ZARA,Kids Lookbook: Holidays #zaralookbook http://t.co/SUqFXQDdb6 http://t.co/NwGKP4ruQM
2664,2015-04-21 15:25:24+00:00,ZARA,Kids Lookbook: Holidays #zaralookbook http://t.co/KtS0p9l7nj http://t.co/aiuV60Dxsu
2665,2015-04-21 08:27:31+00:00,ZARA,#zaradaily #tuesday #woman #knitwear #skirt Now available at http://t.co/QdCjIfQ0b3 http://t.co/5y7U5WAeZB
2666,2015-04-20 09:35:54+00:00,ZARA,#zaradaily #monday #woman #waistcoat #dress Now available at http://t.co/QdCjIfQ0b3 http://t.co/GC0CZ4YjRe
2667,2015-04-19 10:00:02+00:00,ZARA,New: Pictures by Natasha Goldenberg #zarapictures http://t.co/kDYkju4JHz http://t.co/lMdmWX442k
2668,2015-04-18 10:00:03+00:00,ZARA,New: Pictures by Natasha Goldenberg #zarapictures http://t.co/kDYkju4JHz http://t.co/UHneKSpMnf
2669,2015-04-17 13:38:41+00:00,ZARA,New: Pictures by Natasha Goldenberg #zarapictures http://t.co/kDYkjuml69 http://t.co/af5bxhWcHv
2670,2015-04-17 08:18:59+00:00,ZARA,#zaradaily #weekend #woman #knitwear Now available at http://t.co/QdCjIfQ0b3 http://t.co/muXKik9NXo
2671,2015-04-16 07:59:59+00:00,ZARA,#zaradaily #thursday #trf #jumpsuits Now available at http://t.co/QdCjIg7B2B http://t.co/TsFZsXJiKU
2672,2015-04-15 07:58:38+00:00,ZARA,#zaradaily #wednesday #woman #shoes Now available at http://t.co/QdCjIfQ0b3 http://t.co/aOwVKKS6ag
2673,2015-04-14 08:09:19+00:00,ZARA,#zaradaily #tuesday #woman #shirts Now available at http://t.co/QdCjIfQ0b3 http://t.co/T6ZiTty3SW
2674,2015-04-13 09:00:04+00:00,ZARA,Brothers and Sisters by madebylon #zarabrothersandsisters http://t.co/RGWfPsmv9f http://t.co/8uwF2N4ziI
2675,2015-04-13 08:24:12+00:00,ZARA,#zaradaily #monday #woman #dresses Now available at http://t.co/QdCjIfQ0b3 http://t.co/YuUIDCZBXa
2676,2015-04-11 09:00:18+00:00,ZARA,Brothers and Sisters by gray benko #zarabrothersandsisters http://t.co/RGWfPsmv9f http://t.co/W3SCegqxyv
2677,2015-04-10 07:54:11+00:00,ZARA,#zaradaily #weekend #woman #dresses Now available at http://t.co/QdCjIg7B2B http://t.co/D9hV2oUYVw
2678,2015-04-09 07:56:24+00:00,ZARA,#zaradaily #thursday #woman #dresses Now available at http://t.co/QdCjIfQ0b3 http://t.co/8SlzXPujGy
2679,2015-04-07 08:06:58+00:00,ZARA,#zaradaily #tuesday #woman #shirts Now available at http://t.co/QdCjIfQ0b3 http://t.co/wb4n7JkjB3
2680,2015-04-06 08:44:39+00:00,ZARA,#zaradaily #monday #woman #jackets #waistcoat Now available at http://t.co/QdCjIfQ0b3 http://t.co/bGEhUXeCx7
2681,2015-04-03 10:00:08+00:00,ZARA,TRENDS | Denim #zaratrends #zarakids http://t.co/RMafvXqCKA http://t.co/qgNuPVG9bm
2682,2015-04-03 07:00:09+00:00,ZARA,#zaradaily #weekend #woman #bags Now available at http://t.co/QdCjIg7B2B http://t.co/YkCL1owJfc
2683,2015-04-02 18:00:12+00:00,ZARA,TRENDS | Denim #zaratrends #zarakids http://t.co/RMafvXqCKA http://t.co/Xepz3fDqwA
2684,2015-04-02 13:00:07+00:00,ZARA,TRENDS | Denim #zaratrends #zarawoman http://t.co/KvVcEbdmfR http://t.co/mck3MKTAR9
2685,2015-04-02 07:00:07+00:00,ZARA,#zaradaily #thursday #woman #knitwear Now available at http://t.co/QdCjIg7B2B http://t.co/Z6ZLvND16z
2686,2015-04-01 18:00:16+00:00,ZARA,TRENDS | Denim #zaratrends #zarakids http://t.co/RMafvXqCKA http://t.co/8bYPRwt3U7
2687,2015-04-01 12:53:26+00:00,ZARA,TRENDS | Denim #zaratrends #zarawoman http://t.co/kra7s5BIpX http://t.co/P06yeixJzV
2688,2015-04-01 08:11:13+00:00,ZARA,#zaradaily #wednesday #woman #dresses Now available at http://t.co/QdCjIfQ0b3 http://t.co/kkNqimedsJ
2689,2015-03-31 08:35:45+00:00,ZARA,#zaradaily #tuesday #woman #blazer Now available at http://t.co/QdCjIfQ0b3 http://t.co/AizVJTDUBz
2690,2015-03-30 11:07:20+00:00,ZARA,#zaradaily #monday #woman #shirts #trousers Now available at http://t.co/QdCjIfQ0b3 http://t.co/1oxKCH6zo9
2691,2015-03-28 11:00:11+00:00,ZARA,TRENDS | White: new at http://t.co/4TJNpW4B7K and in stores #zaratrends http://t.co/mckelMZBLH http://t.co/WQfUBQ9jFZ
2692,2015-03-27 13:07:12+00:00,ZARA,TRENDS | White: new at http://t.co/4TJNpW4B7K and in stores #zaratrends http://t.co/mckelMZBLH http://t.co/ShOeFp097q
2693,2015-03-27 11:00:23+00:00,ZARA,In support of #EarthHour the lights in our store windows will remain off on March 28 from 8.30-9.30pm http://t.co/nx6VGqSVTF
2694,2015-03-27 09:23:35+00:00,ZARA,#zaradaily #weekend #woman #dresses Now available at http://t.co/QdCjIfQ0b3 http://t.co/xIRUwIzkpQ
2695,2015-03-26 15:58:20+00:00,ZARA,TRENDS | White: new at http://t.co/4TJNpVN0gc and in stores #zaratrends http://t.co/mckelNhdah http://t.co/yuUDcon3UM
2696,2015-03-26 10:23:00+00:00,ZARA,#zaradaily #thursday #woman #skirts #denim  Now available at http://t.co/QdCjIfQ0b3 http://t.co/5GATQf0O9I
2697,2015-03-25 11:23:46+00:00,ZARA,#zaradaily #wednesday #woman #shirts Now available at http://t.co/QdCjIfQ0b3 http://t.co/YEfyh7IW97
2698,2015-03-24 12:27:15+00:00,ZARA,#zaradaily #tuesday #woman #blazer Now available at http://t.co/QdCjIfQ0b3 http://t.co/g6zwQoJ245
2699,2015-03-23 10:21:22+00:00,ZARA,#zaradaily #monday #woman #shoes Now available at http://t.co/QdCjIfQ0b3 http://t.co/TFNiI3H1Xh
2700,2015-03-22 10:00:06+00:00,ZARA,Pictures by @gocitizens: new collaboration. Check it at http://t.co/iYd38BBJlu  #zarapictures http://t.co/960moz0QbQ
2701,2015-03-20 12:00:13+00:00,ZARA,Pictures by @gocitizens: new collaboration. Check it at http://t.co/iYd38BBJlu  #zarapictures http://t.co/3syesMuqAB
2702,2015-03-20 08:04:08+00:00,ZARA,#zaradaily #weekend #trf #dresses Now available at http://t.co/QdCjIg7B2B http://t.co/RYfVoLTrYX
2703,2015-03-19 14:13:19+00:00,ZARA,Pictures by @gocitizens: new collaboration. Check it at http://t.co/iYd38BTkK4 #zarapictures http://t.co/jNneud5vjn
2704,2015-03-19 10:16:04+00:00,ZARA,#zaradaily #thursday #woman #shirts #skirts Now available at http://t.co/QdCjIfQ0b3 http://t.co/6X4C28RPcG
2705,2015-03-18 08:58:29+00:00,ZARA,#zaradaily #wednesday #woman #dresses Now available at http://t.co/QdCjIg7B2B http://t.co/sMtL02Mi0l
2706,2015-03-17 09:00:08+00:00,ZARA,#zaradaily #tuesday #woman #shirts #trousers Now available at http://t.co/QdCjIfQ0b3 http://t.co/ONjSpgup7c
2707,2015-03-16 09:21:38+00:00,ZARA,#zaradaily #monday #woman #bags Now available at http://t.co/QdCjIfQ0b3 http://t.co/8AMLKzJ6yP
2708,2015-03-13 08:59:02+00:00,ZARA,#zaradaily #weekend #woman #trousers Now available at http://t.co/QdCjIfQ0b3 http://t.co/K5VguWSaXe
2709,2015-03-12 08:00:11+00:00,ZARA,#zaradaily #thursday #woman #jumpsuits #indigoweekend Now available at http://t.co/QdCjIg7B2B http://t.co/ovygyhhwwx
2710,2015-03-11 09:34:00+00:00,ZARA,#zaradaily #wednesday #woman #denim Now available at http://t.co/QdCjIfQ0b3 http://t.co/4dECnAzpvu
2711,2015-03-10 19:02:30+00:00,ZARA,New collection: Soft Wear. Check it at http://t.co/jUtlpbB9fF  #zaralookbook http://t.co/qHR3gmE9u2
2712,2015-03-10 14:48:34+00:00,ZARA,New collection: Soft Wear. Check it at http://t.co/jUtlpbSKEf  #zaralookbook http://t.co/6K4hSvp7c5
2713,2015-03-10 09:16:52+00:00,ZARA,#zaradaily #tuesday #trf #dresses Now available at http://t.co/QdCjIfQ0b3 http://t.co/dm2IOUT1s6
2714,2015-03-09 09:31:03+00:00,ZARA,#zaradaily #monday #woman #shoes Now available at http://t.co/QdCjIfQ0b3 http://t.co/oRfOL4Cplw
2715,2015-03-08 11:00:14+00:00,ZARA,organic cotton top: new in Seasonals. Check it at http://t.co/4TJNpW4B7K #zaraseasonals #organiccotton http://t.co/7mCid3wMpp
2716,2015-03-07 11:00:23+00:00,ZARA,boho dress: new in Seasonals. Check it at http://t.co/4TJNpW4B7K #zaraseasonals http://t.co/mznLtjCDSn
2717,2015-03-06 17:10:54+00:00,ZARA,draped army jacket: new in Seasonals. Check it at http://t.co/4TJNpVN0gc   #zaraseasonals http://t.co/FCTJFmSPgq
2718,2015-03-06 08:48:20+00:00,ZARA,#zaradaily #weekend #woman #softboho Now available at http://t.co/QdCjIfQ0b3 http://t.co/Sn0tohLQZX
2719,2015-03-05 14:39:23+00:00,ZARA,Denim jacket: new in Seasonals. Check it at http://t.co/4TJNpVN0gc #zaraseasonals #denim http://t.co/Bu0HfkM8Xu http://t.co/UoyKt9sEyi
2720,2015-03-05 10:28:45+00:00,ZARA,#zaradaily #thursday #woman #knitwear Now available at http://t.co/QdCjIfQ0b3 http://t.co/4biPRq85iu
2721,2015-03-04 13:39:45+00:00,ZARA,Seasonals Spring 2015. Sailor striped knit. New at #zaraseasonals. Thank you Crista Cober http://t.co/Bu0HfkM8Xu http://t.co/VLNWz92eiL
2722,2015-03-04 10:25:04+00:00,ZARA,#zaradaily #wednesday #woman #dresses Now available at http://t.co/QdCjIfQ0b3 http://t.co/PiZXTh6kOG
2723,2015-03-03 07:41:39+00:00,ZARA,#zaradaily #tuesday #trf #dresses #denim Now available at http://t.co/QdCjIfQ0b3 http://t.co/459XBctVCz
2724,2015-03-02 10:18:24+00:00,ZARA,#zaradaily #monday #trf #outerwear Now available at http://t.co/QdCjIfQ0b3 http://t.co/d4R8OOk0fi
2725,2015-02-27 09:05:50+00:00,ZARA,#zaradaily #weekend #woman #outerwear Now available at http://t.co/QdCjIfQ0b3 http://t.co/r0RRgmzjdO
2726,2015-02-26 15:01:16+00:00,ZARA,New in: Man Lookbook. Now available online and in stores. Thank you Tim Schuhmacher http://t.co/C13elzi6Vy http://t.co/HzkSQMd9YT
2727,2015-02-26 11:01:01+00:00,ZARA,New in: Man Lookbook. Now available online and in stores. Thank you Tim Schuhmacher http://t.co/C13elzi6Vy http://t.co/Xv0z5Yj14x
2728,2015-02-26 10:17:41+00:00,ZARA,#zaradaily #thursday #woman #dresses Now available at http://t.co/QdCjIfQ0b3 http://t.co/8kXIa8qDsR
2729,2015-02-25 19:40:56+00:00,ZARA,New in: Man Lookbook. Now available online and in stores. Thank you Tim Schuhmacher http://t.co/C13elzi6Vy http://t.co/DHWATnws2m
2730,2015-02-25 15:44:01+00:00,ZARA,New in: Man Lookbook. Now available online and in stores. Thank you Tim Schuhmacher http://t.co/C13elz0w40 http://t.co/ScQ8tgGefI
2731,2015-02-25 10:55:11+00:00,ZARA,#zaradaily #wednesday #woman #tops #skirts Now available at http://t.co/QdCjIfQ0b3 http://t.co/RUWW9AyeBy
2732,2015-02-24 08:44:54+00:00,ZARA,#zaradaily #tuesday #trf #jeans Now available at http://t.co/QdCjIfQ0b3 http://t.co/o2tHGVELtv
2733,2015-02-23 08:56:06+00:00,ZARA,#zaradaily #monday #woman #knitwear Now available at http://t.co/QdCjIfQ0b3 http://t.co/scnvmO1vbW
2734,2015-02-20 12:30:36+00:00,ZARA,#zaradaily #weekend #woman #knitwear Now available at http://t.co/QdCjIfQ0b3 http://t.co/vvELkGShq2
2735,2015-02-19 20:30:24+00:00,ZARA,New in: Lookbook Woman Spring. Now online and in stores #zaralookbook #woman http://t.co/cWIbpgotVA http://t.co/MD6AdRzNYp
2736,2015-02-19 13:47:35+00:00,ZARA,New in: Lookbook Woman Spring. Now online and in stores #zaralookbook #woman http://t.co/cWIbpg6T42 http://t.co/5kPGXRtrWe
2737,2015-02-19 09:21:10+00:00,ZARA,#zaradaily #thursday #woman #shoes Now available at http://t.co/QdCjIfQ0b3 http://t.co/cAno3XcLDZ
2738,2015-02-18 20:14:09+00:00,ZARA,New in: Lookbook Woman Spring. Now online and in stores #zaralookbook #woman http://t.co/cWIbpgotVA http://t.co/WRgarfoYFn
2739,2015-02-18 18:12:29+00:00,ZARA,New in: Lookbook Woman Spring. Now online and in stores #zaralookbook #woman http://t.co/cWIbpg6T42 http://t.co/4Qx8OPkQcm
2740,2015-02-18 10:26:03+00:00,ZARA,#zaradaily #wednesday #woman #shirts #shoes Now available at http://t.co/QdCjIfQ0b3 http://t.co/JTWEhEXLWM
2741,2015-02-17 10:42:53+00:00,ZARA,#zaradaily #tuesday #trf #shirts Check it at http://t.co/4TJNpVN0gc     http://t.co/QdCjIfQ0b3 http://t.co/5U7yCXhG3V
2742,2015-02-17 10:00:18+00:00,ZARA,New Spring Lookbook: girls. You can check it at http://t.co/fCRq9RQYvD #zaralookbook #girls http://t.co/9GhGVkFazX
2743,2015-02-17 08:00:02+00:00,ZARA,New Spring Lookbook: girls. You can check it at http://t.co/fCRq9RQYvD #zaralookbook #girls http://t.co/gtqNA6XB0e
2744,2015-02-16 19:30:21+00:00,ZARA,New Spring Lookbook: boys. You can check it at http://t.co/OkX8C0hROk #zaralookbook #boys http://t.co/7h5oXiY0lF
2745,2015-02-16 17:17:22+00:00,ZARA,New Spring Lookbook: boys. You can check it at http://t.co/OkX8C00gWM  #zaralookbook #boys http://t.co/yIZA3T08gu
2746,2015-02-16 10:55:11+00:00,ZARA,#zaradaily #monday #woman #bandana #necklace Check it at http://t.co/4TJNpVN0gc     http://t.co/QdCjIfQ0b3 http://t.co/MJhGALvk2v
2747,2015-02-13 21:04:16+00:00,ZARA,New Lookbook Kids: Sporty Girls. Check it at http://t.co/CHvGbmxwSA #zaralookbook #sportygirls http://t.co/t4pMsSSpUv
2748,2015-02-13 18:52:22+00:00,ZARA,New Lookbook Kids: Sporty Girls. Check it at http://t.co/CHvGbmxwSA #zaralookbook #sportygirls http://t.co/b54P29DEpw
2749,2015-02-13 10:10:36+00:00,ZARA,#zaradaily #weekend #woman #denim Check it at http://t.co/4TJNpVN0gc http://t.co/QdCjIfQ0b3 http://t.co/UaLn62T2gb
2750,2015-02-12 10:17:49+00:00,ZARA,#zaradaily #thursday #newthisweek #woman #dresses  Check it at http://t.co/4TJNpVN0gc  http://t.co/QdCjIfQ0b3 http://t.co/JGsVMcn44Y
2751,2015-02-11 20:02:11+00:00,ZARA,#yougottahavesummer #trf Check pictures and film at http://t.co/5mfJnYUoWS Thank you Adrienne Jüliger #zaralookbook http://t.co/rXTw8siYNR
2752,2015-02-11 15:02:33+00:00,ZARA,#yougottahavesummer #trf Pictures and film at http://t.co/5mfJnYCO5k Thank you @julie_hoomans &amp; Adrienne Jüliger http://t.co/zpFC6ZSU6I
2753,2015-02-11 12:04:55+00:00,ZARA,New Lookbook: TRF. Pictures and film at http://t.co/5mfJnYCO5k #yougottahavesummer Thank you @mildredannieg http://t.co/T90S7gbrIw
2754,2015-02-11 09:17:44+00:00,ZARA,#zaradaily #wednesday #newthisweek #woman #shirts #denim Check it at http://t.co/4TJNpVN0gc http://t.co/QdCjIfQ0b3 http://t.co/RlTqFPC1pV
2755,2015-02-10 19:01:30+00:00,ZARA,TRF Lookbook Film #yougottahavesummer. Music by @bellesglasgow Thank you all! #zaralookbook https://t.co/6M2TtgEe46 http://t.co/nRUoglkdV3
2756,2015-02-01 19:00:15+00:00,ZARA,New Season: Spring Summer Campaign. Kids #zaracampaign #ss15 http://t.co/gapJTQlpfq http://t.co/X3lwbQXfHV
2757,2015-02-01 15:00:04+00:00,ZARA,New Season: Spring Summer Campaign. Kids #zaracampaign #ss15 http://t.co/gapJTQlpfq http://t.co/QErbFMoTbZ
2758,2015-02-01 13:00:12+00:00,ZARA,New Season: Spring Summer Campaign. Kids #zaracampaign #ss15 http://t.co/gapJTQlpfq http://t.co/6vwgQzNiwN
2759,2015-02-01 11:00:21+00:00,ZARA,New Season: Spring Summer Campaign. Kids #zaracampaign #ss15 http://t.co/gapJTQlpfq http://t.co/UEsbtoM2tk
2760,2015-01-31 19:07:04+00:00,ZARA,New Season: Spring Summer Campaign. Thank you Victor Nylander &amp; Matthew Holt #zaracampaign http://t.co/zveNKYZrgA http://t.co/7jU8IPzXND
2761,2015-01-31 15:07:10+00:00,ZARA,New Season: Spring Summer Campaign. Thank you Victor Nylander &amp; Matthew Holt #zaracampaign  http://t.co/zveNKYZrgA http://t.co/0XYkEpJi5e
2762,2015-01-31 13:00:27+00:00,ZARA,New Season: Spring Summer Campaign. Thank you Victor Nylander &amp; Matthew Holt #zaracampaign http://t.co/zveNKYZrgA http://t.co/5jcI8uukXF
2763,2015-01-31 11:00:23+00:00,ZARA,New Season: Spring Summer Campaign. Thank you David Alexander Flinn #zaracampaign #ss15 http://t.co/zveNKYZrgA http://t.co/1n7w0ONNmo
2764,2015-01-30 22:03:14+00:00,ZARA,New season: Spring Summer Campaign. Thank you Ine Neefs and Jean Campbell  #zaracampaign #ss15 http://t.co/pXzSajU38f http://t.co/8PDRZwRCAr
2765,2015-01-30 17:54:38+00:00,ZARA,New season: Spring Summer Campaign. Thank you Grace Hartzel  #zaracampaign #ss15 http://t.co/pXzSajU38f http://t.co/2jdTGpTA4Z
2766,2015-01-30 16:00:07+00:00,ZARA,New season: Spring Summer Campaign. Thank you Ine Neefs #zaracampaign #ss15 http://t.co/oUUVbddlVF http://t.co/GOuUjZKwzu
2767,2015-01-03 08:01:04+00:00,ZARA,#BELGIUM SALE starts today online and in stores #ZARASALE http://t.co/d5kR27fZLZ http://t.co/GfsMM14Hr1
2768,2015-01-02 20:00:12+00:00,ZARA,#BELGIUM SALE starts tonight at 00.00 online #ZARASALE http://t.co/d5kR27fZLZ http://t.co/RagPB7eEMu
2769,2014-12-26 14:07:04+00:00,ZARA,#USA SALE starts today online and in stores #ZARASALE http://t.co/PZ9KE4AXH2 http://t.co/Ky28ukQgTG
2770,2014-12-26 14:06:32+00:00,ZARA,#CANADA SALE starts today online and in stores #ZARASALE http://t.co/wPKssoGAb1 http://t.co/BeOeEd7R6b
2771,2014-12-26 09:03:46+00:00,ZARA,#IRELAND SALE starts today online and in stores #ZARASALE http://t.co/Tnbz0mQtzl http://t.co/1rFlMe9htF
2772,2014-12-26 09:02:59+00:00,ZARA,#UK SALE starts today online and in stores #ZARASALE http://t.co/2qKqpz1kQL http://t.co/MWfRW5vF2M
2773,2014-12-26 08:04:15+00:00,ZARA,#SWITZERLAND SALE starts today online and in stores #ZARASALE http://t.co/1k4uZvPtKU http://t.co/nKSp6Zw1x6
2774,2014-12-26 01:57:40+00:00,ZARA,#CANADA SALE starts tonight at 00.00 online #ZARASALE http://t.co/wPKssoGAb1 http://t.co/zG9fchTukd
2775,2014-12-26 01:56:44+00:00,ZARA,#USA SALE starts tonight at 00.00 online #ZARASALE http://t.co/PZ9KE4AXH2 http://t.co/hwENWwZUmq
2776,2014-12-25 21:04:08+00:00,ZARA,#IRELAND SALE starts tonight at 00.00 online #ZARASALE http://t.co/Tnbz0mQtzl http://t.co/HZyBQnVhFT
2777,2014-12-25 21:03:29+00:00,ZARA,#UK SALE starts tonight at 00.00 online #ZARASALE http://t.co/2qKqpz1kQL http://t.co/9ujScx8sBb
2778,2014-12-25 20:14:51+00:00,ZARA,#SWITZERLAND SALE starts tonight at 00.00 online #ZARASALE http://t.co/1k4uZvPtKU http://t.co/6xrb5ckxd1
2779,2014-12-22 14:02:05+00:00,ZARA,Brothers and Sisters by @denisebovee #thankyou #zarabrothersandsisters http://t.co/zT8R5gOZWj http://t.co/UQw4uE78Nl
2780,2014-12-21 12:08:57+00:00,ZARA,Brothers and Sisters by @bleubirdblog #thankyou #zarabrothersandsisters http://t.co/zT8R5gOZWj http://t.co/LC15FRXxOU
2781,2014-12-20 12:27:26+00:00,ZARA,Brothers and Sisters: by Maria Lang #thankyou #zarabrothersandsisters http://t.co/zT8R5gOZWj http://t.co/9wgQgThKOb
2782,2014-12-19 15:00:29+00:00,ZARA,Pictures by James Righton. Last edit of the season #thankyou #zarapictures http://t.co/Q95BLYW8Zz http://t.co/vOkM8ptvtn
2783,2014-12-18 17:35:29+00:00,ZARA,Pictures by @LangleyFox. Last edit of the season #thankyou #zarapictures http://t.co/L32jJUREmb http://t.co/RcSYAhBK4t
2784,2014-12-17 16:57:31+00:00,ZARA,Pictures by Kyle Robinson. Last edit of the season #thankyou #zarapictures http://t.co/Q95BLYW8Zz http://t.co/Hl3KZYzqq9
2785,2014-12-16 15:20:10+00:00,ZARA,Pictures by @hyeonghseop . Last edit of the season #thankyou #zarapictures http://t.co/L32jJUREmb http://t.co/ejkAu2qaqx
2786,2014-12-15 14:51:27+00:00,ZARA,Pictures by @carlottaoddi . Last edit of the season #thankyou #zarapictures http://t.co/L32jJUREmb http://t.co/7DeXbPRBWq
2787,2014-12-14 10:36:21+00:00,ZARA,Pictures by @tokyodame. Last edit of the season #thank you #zarapictures http://t.co/L32jJUREmb http://t.co/QCECErthyS
2788,2014-12-12 14:49:38+00:00,ZARA,Pictures by @janicealida. Last edit of the season #thankyou #zarapictures http://t.co/KD0bbo5yci http://t.co/Ed22LLPCeB
2789,2014-12-11 20:17:16+00:00,ZARA,Pictures by @johnnollet. Last edit of the season #thankyou #zarapictures http://t.co/e1WQ1JRd4x http://t.co/9Sxxgy0BkI
2790,2014-12-10 15:28:07+00:00,ZARA,Pictures by @garancedore. Last edit of the season #thankyou #zarapictures http://t.co/L32jJUREmb http://t.co/v4jNozJwWg
2791,2014-12-08 19:48:46+00:00,ZARA,Winter party: Lookbook Kids #zaralookbook #aw14 http://t.co/Yvfb0xwey2 http://t.co/nu09gvwCy4
2792,2014-12-08 15:12:10+00:00,ZARA,Winter party: Lookbook Kids #zaralookbook #aw14 http://t.co/Yvfb0xwey2 http://t.co/Jb8UJ832Na
2793,2014-12-07 19:05:46+00:00,ZARA,Winter party: Lookbook Kids #zaralookbook #aw14 http://t.co/Yvfb0xwey2 http://t.co/hC3cFtlFzG
2794,2014-12-07 11:17:12+00:00,ZARA,Winter party: Lookbook Kids #zaralookbook #aw14 http://t.co/Yvfb0xwey2 http://t.co/CcaNdJiqRC
2795,2014-12-06 09:08:24+00:00,ZARA,TRF: new Lookbook in stores and http://t.co/O66WVgGhWx  #zaralookbook #aw14 http://t.co/h0BJ6cCREh http://t.co/As10yMj8IE
2796,2014-12-05 21:06:14+00:00,ZARA,TRF: new Lookbook in stores and http://t.co/O66WVgGhWx  #zaralookbook #aw14 http://t.co/h0BJ6cCREh http://t.co/0SXw4IT12W
2797,2014-12-04 18:57:50+00:00,ZARA,TRF: new Lookbook in stores and http://t.co/O66WVgGhWx  #zaralookbook #aw14 http://t.co/h0BJ6cCREh http://t.co/DkfxnLZqV2
2798,2014-12-04 15:11:03+00:00,ZARA,TRF: new Lookbook in stores and http://t.co/O66WVgGhWx #zaralookbook #aw14 http://t.co/h0BJ6cCREh http://t.co/LcoyCcukxR
2799,2014-12-03 20:25:36+00:00,ZARA,New Evening: Lookbook Woman &amp; TRF #zaralookbook #aw14 http://t.co/NIkKYQM4eO http://t.co/k7imvkPKsT
2800,2014-12-03 14:58:06+00:00,ZARA,New Evening: Lookbook Woman &amp; TRF #zaralookbook #aw14 http://t.co/NIkKYQM4eO http://t.co/mg4mYlOxuO
2801,2014-12-02 20:04:07+00:00,ZARA,New Evening: Lookbook Woman &amp; TRF #zaralookbook #aw14 http://t.co/NIkKYQM4eO http://t.co/Wbs9QXYUCZ
2802,2014-12-02 17:10:32+00:00,ZARA,New Evening: Lookbook Woman &amp; TRF #zaralookbook #aw14 http://t.co/NIkKYQM4eO http://t.co/P3rELMsBbt
2803,2014-11-27 21:42:43+00:00,ZARA,Black Friday starts tonight #zarablackfriday #unitedkindom http://t.co/2qKqpz1kQL http://t.co/IZKJ3d5iJd
2804,2014-11-27 21:41:40+00:00,ZARA,Le Black Friday commence cette nuit #zarablackfriday #france http://t.co/xGpBdX1lQ4 http://t.co/P0x7AyMERG
2805,2014-11-27 21:39:49+00:00,ZARA,Il Black Friday comincia questa notte #zarablackfriday #italia http://t.co/KFBFwrtnIc http://t.co/RkR8oAaJMA
2806,2014-11-27 21:38:42+00:00,ZARA,Black Friday begint vanavond #zarablackfriday #nederland http://t.co/Zg74SRhx8o http://t.co/ey6ibC16ac
2807,2014-11-21 16:14:10+00:00,ZARA,New: Pictures by James Righton #zarapictures  http://t.co/g5bZ9mhqCr http://t.co/K7K3HkwCqY
2808,2014-11-20 14:04:52+00:00,ZARA,New: Pictures by Kyle Robinson #zarapictures #aw14 http://t.co/g5bZ9mhqCr http://t.co/jEL1wQi5e4
2809,2014-11-19 15:03:40+00:00,ZARA,New: Pictures by @hyeonghseop #zarapictures #aw14 http://t.co/g5bZ9mhqCr http://t.co/5g2fK6K4mB
